sum_lev,region,division,state_fips,county_num,state,county,pop
50,3,5,51,540,Virginia,Charlottesville city,47266
50,3,5,51,550,Virginia,Chesapeake city,244835
50,3,5,51,570,Virginia,Colonial Heights city,17370
50,3,5,51,580,Virginia,Covington city,5538
50,3,5,51,590,Virginia,Danville city,40044
50,3,5,51,595,Virginia,Emporia city,5346
50,3,5,51,600,Virginia,Fairfax city,24019
50,3,5,51,610,Virginia,Falls Church city,14617
50,3,5,51,620,Virginia,Franklin city,7967
50,3,5,51,630,Virginia,Fredericksburg city,29036
50,3,5,51,640,Virginia,Galax city,6347
50,3,5,51,650,Virginia,Hampton city,134510
50,3,5,51,660,Virginia,Harrisonburg city,53016
50,3,5,51,670,Virginia,Hopewell city,22529
50,3,5,51,678,Virginia,Lexington city,7446
50,3,5,51,680,Virginia,Lynchburg city,82168
50,3,5,51,683,Virginia,Manassas city,41085
50,3,5,51,685,Virginia,Manassas Park city,17478
50,3,5,51,690,Virginia,Martinsville city,12554
50,3,5,51,700,Virginia,Newport News city,179225
50,3,5,51,710,Virginia,Norfolk city,242742
50,3,5,51,720,Virginia,Norton city,3981
50,3,5,51,730,Virginia,Petersburg city,31346
50,3,5,51,735,Virginia,Poquoson city,12271
50,3,5,51,740,Virginia,Portsmouth city,94398
50,3,5,51,750,Virginia,Radford city,18249
50,3,5,51,760,Virginia,Richmond city,230436
50,3,5,51,770,Virginia,Roanoke city,99143
50,3,5,51,775,Virginia,Salem city,25301
50,3,5,51,790,Virginia,Staunton city,24932
50,3,5,51,800,Virginia,Suffolk city,92108
50,3,5,51,810,Virginia,Virginia Beach city,449974
50,3,5,51,820,Virginia,Waynesboro city,22630
50,3,5,51,830,Virginia,Williamsburg city,14954
50,3,5,51,840,Virginia,Winchester city,28078
40,4,9,53,0,Washington,Washington,7614893
50,4,9,53,1,Washington,Adams County,19983
50,4,9,53,3,Washington,Asotin County,22582
50,4,9,53,5,Washington,Benton County,204390
50,4,9,53,7,Washington,Chelan County,77200
50,4,9,53,9,Washington,Clallam County,77331
50,4,9,53,11,Washington,Clark County,488241
50,4,9,53,13,Washington,Columbia County,3985
50,4,9,53,15,Washington,Cowlitz County,110593
50,4,9,53,17,Washington,Douglas County,43429
50,4,9,53,19,Washington,Ferry County,7627
50,4,9,53,21,Washington,Franklin County,95222
50,4,9,53,23,Washington,Garfield County,2225
50,4,9,53,25,Washington,Grant County,97733
50,4,9,53,27,Washington,Grays Harbor County,75061
50,4,9,53,29,Washington,Island County,85141
50,4,9,53,31,Washington,Jefferson County,32221
50,4,9,53,33,Washington,King County,2252782
50,4,9,53,35,Washington,Kitsap County,271473
50,4,9,53,37,Washington,Kittitas County,47935
50,4,9,53,39,Washington,Klickitat County,22425
50,4,9,53,41,Washington,Lewis County,80707
50,4,9,53,43,Washington,Lincoln County,10939
50,4,9,53,45,Washington,Mason County,66768
50,4,9,53,47,Washington,Okanogan County,42243
50,4,9,53,49,Washington,Pacific County,22471
50,4,9,53,51,Washington,Pend Oreille County,13724
50,4,9,53,53,Washington,Pierce County,904980
50,4,9,53,55,Washington,San Juan County,17582
50,4,9,53,57,Washington,Skagit County,129205
50,4,9,53,59,Washington,Skamania County,12083
50,4,9,53,61,Washington,Snohomish County,822083
50,4,9,53,63,Washington,Spokane County,522798
50,4,9,53,65,Washington,Stevens County,45723
50,4,9,53,67,Washington,Thurston County,290536
50,4,9,53,69,Washington,Wahkiakum County,4488
50,4,9,53,71,Washington,Walla Walla County,60760
50,4,9,53,73,Washington,Whatcom County,229247
50,4,9,53,75,Washington,Whitman County,50104
50,4,9,53,77,Washington,Yakima County,250873
40,3,5,54,0,West Virginia,West Virginia,1792147
50,3,5,54,1,West Virginia,Barbour County,16441
50,3,5,54,3,West Virginia,Berkeley County,119171
50,3,5,54,5,West Virginia,Boone County,21457
50,3,5,54,7,West Virginia,Braxton County,13957
50,3,5,54,9,West Virginia,Brooke County,21939
50,3,5,54,11,West Virginia,Cabell County,91945
50,3,5,54,13,West Virginia,Calhoun County,7109
50,3,5,54,15,West Virginia,Clay County,8508
50,3,5,54,17,West Virginia,Doddridge County,8448
50,3,5,54,19,West Virginia,Fayette County,42406
50,3,5,54,21,West Virginia,Gilmer County,7823
50,3,5,54,23,West Virginia,Grant County,11568
50,3,5,54,25,West Virginia,Greenbrier County,34662
50,3,5,54,27,West Virginia,Hampshire County,23175
50,3,5,54,29,West Virginia,Hancock County,28810
50,3,5,54,31,West Virginia,Hardy County,13776
50,3,5,54,33,West Virginia,Harrison County,67256
50,3,5,54,35,West Virginia,Jackson County,28576
50,3,5,54,37,West Virginia,Jefferson County,57146
50,3,5,54,39,West Virginia,Kanawha County,178124
50,3,5,54,41,West Virginia,Lewis County,15907
50,3,5,54,43,West Virginia,Lincoln County,20409
50,3,5,54,45,West Virginia,Logan County,32019
50,3,5,54,47,West Virginia,McDowell County,17624
50,3,5,54,49,West Virginia,Marion County,56072
50,3,5,54,51,West Virginia,Marshall County,30531
50,3,5,54,53,West Virginia,Mason County,26516
50,3,5,54,55,West Virginia,Mercer County,58758
50,3,5,54,57,West Virginia,Mineral County,26868
50,3,5,54,59,West Virginia,Mingo County,23424
50,3,5,54,61,West Virginia,Monongalia County,105612
50,3,5,54,63,West Virginia,Monroe County,13275
50,3,5,54,65,West Virginia,Morgan County,17884
50,3,5,54,67,West Virginia,Nicholas County,24496
50,3,5,54,69,West Virginia,Ohio County,41411
50,3,5,54,71,West Virginia,Pendleton County,6969
50,3,5,54,73,West Virginia,Pleasants County,7460
50,3,5,54,75,West Virginia,Pocahontas County,8247
50,3,5,54,77,West Virginia,Preston County,33432
50,3,5,54,79,West Virginia,Putnam County,56450
50,3,5,54,81,West Virginia,Raleigh County,73361
50,3,5,54,83,West Virginia,Randolph County,28695
50,3,5,54,85,West Virginia,Ritchie County,9554
50,3,5,54,87,West Virginia,Roane County,13688
50,3,5,54,89,West Virginia,Summers County,12573
50,3,5,54,91,West Virginia,Taylor County,16695
50,3,5,54,93,West Virginia,Tucker County,6839
50,3,5,54,95,West Virginia,Tyler County,8591
50,3,5,54,97,West Virginia,Upshur County,24176
50,3,5,54,99,West Virginia,Wayne County,39402
50,3,5,54,101,West Virginia,Webster County,8114
50,3,5,54,103,West Virginia,Wetzel County,15065
50,3,5,54,105,West Virginia,Wirt County,5821
50,3,5,54,107,West Virginia,Wood County,83518
50,3,5,54,109,West Virginia,Wyoming County,20394
40,2,3,55,0,Wisconsin,Wisconsin,5822434
50,2,3,55,1,Wisconsin,Adams County,20220
50,2,3,55,3,Wisconsin,Ashland County,15562
50,2,3,55,5,Wisconsin,Barron County,45244
50,2,3,55,7,Wisconsin,Bayfield County,15036
50,2,3,55,9,Wisconsin,Brown County,264542
50,2,3,55,11,Wisconsin,Buffalo County,13031
50,2,3,55,13,Wisconsin,Burnett County,15414
50,2,3,55,15,Wisconsin,Calumet County,50089
50,2,3,55,17,Wisconsin,Chippewa County,64658
50,2,3,55,19,Wisconsin,Clark County,34774
50,2,3,55,21,Wisconsin,Columbia County,57532
50,2,3,55,23,Wisconsin,Crawford County,16131
50,2,3,55,25,Wisconsin,Dane County,546695
50,2,3,55,27,Wisconsin,Dodge County,87839
50,2,3,55,29,Wisconsin,Door County,27668
50,2,3,55,31,Wisconsin,Douglas County,43150
50,2,3,55,33,Wisconsin,Dunn County,45368
50,2,3,55,35,Wisconsin,Eau Claire County,104646
50,2,3,55,37,Wisconsin,Florence County,4295
50,2,3,55,39,Wisconsin,Fond du Lac County,103403
50,2,3,55,41,Wisconsin,Forest County,9004
50,2,3,55,43,Wisconsin,Grant County,51439
50,2,3,55,45,Wisconsin,Green County,36960
50,2,3,55,47,Wisconsin,Green Lake County,18913
50,2,3,55,49,Wisconsin,Iowa County,23678
50,2,3,55,51,Wisconsin,Iron County,5687
50,2,3,55,53,Wisconsin,Jackson County,20643
50,2,3,55,55,Wisconsin,Jefferson County,84769
50,2,3,55,57,Wisconsin,Juneau County,26687
50,2,3,55,59,Wisconsin,Kenosha County,169561
50,2,3,55,61,Wisconsin,Kewaunee County,20434
50,2,3,55,63,Wisconsin,La Crosse County,118016
50,2,3,55,65,Wisconsin,Lafayette County,16665
50,2,3,55,67,Wisconsin,Langlade County,19189
50,2,3,55,69,Wisconsin,Lincoln County,27593
50,2,3,55,71,Wisconsin,Manitowoc County,78981
50,2,3,55,73,Wisconsin,Marathon County,135692
50,2,3,55,75,Wisconsin,Marinette County,40350
50,2,3,55,77,Wisconsin,Marquette County,15574
50,2,3,55,78,Wisconsin,Menominee County,4556
50,2,3,55,79,Wisconsin,Milwaukee County,945726
50,2,3,55,81,Wisconsin,Monroe County,46253
50,2,3,55,83,Wisconsin,Oconto County,37930
50,2,3,55,85,Wisconsin,Oneida County,35595
50,2,3,55,87,Wisconsin,Outagamie County,187885
50,2,3,55,89,Wisconsin,Ozaukee County,89221
50,2,3,55,91,Wisconsin,Pepin County,7287
50,2,3,55,93,Wisconsin,Pierce County,42754
50,2,3,55,95,Wisconsin,Polk County,43783
50,2,3,55,97,Wisconsin,Portage County,70772
50,2,3,55,99,Wisconsin,Price County,13351
50,2,3,55,101,Wisconsin,Racine County,196311
50,2,3,55,103,Wisconsin,Richland County,17252
50,2,3,55,105,Wisconsin,Rock County,163354
50,2,3,55,107,Wisconsin,Rusk County,14178
50,2,3,55,109,Wisconsin,St. Croix County,90687
50,2,3,55,111,Wisconsin,Sauk County,64442
50,2,3,55,113,Wisconsin,Sawyer County,16558
50,2,3,55,115,Wisconsin,Shawano County,40899
50,2,3,55,117,Wisconsin,Sheboygan County,115340
50,2,3,55,119,Wisconsin,Taylor County,20343
50,2,3,55,121,Wisconsin,Trempealeau County,29649
50,2,3,55,123,Wisconsin,Vernon County,30822
50,2,3,55,125,Wisconsin,Vilas County,22195
50,2,3,55,127,Wisconsin,Walworth County,103868
50,2,3,55,129,Wisconsin,Washburn County,15720
50,2,3,55,131,Wisconsin,Washington County,136034
50,2,3,55,133,Wisconsin,Waukesha County,404198
50,2,3,55,135,Wisconsin,Waupaca County,50990
50,2,3,55,137,Wisconsin,Waushara County,24443
50,2,3,55,139,Wisconsin,Winnebago County,171907
50,2,3,55,141,Wisconsin,Wood County,72999
40,4,8,56,0,Wyoming,Wyoming,578759
50,4,8,56,1,Wyoming,Albany County,38880
50,4,8,56,3,Wyoming,Big Horn County,11790
50,4,8,56,5,Wyoming,Campbell County,46341
50,4,8,56,7,Wyoming,Carbon County,14800
50,4,8,56,9,Wyoming,Converse County,13822
50,4,8,56,11,Wyoming,Crook County,7584
50,4,8,56,13,Wyoming,Fremont County,39261
50,4,8,56,15,Wyoming,Goshen County,13211
50,4,8,56,17,Wyoming,Hot Springs County,4413
50,4,8,56,19,Wyoming,Johnson County,8445
50,4,8,56,21,Wyoming,Laramie County,99500
50,4,8,56,23,Wyoming,Lincoln County,19830
50,4,8,56,25,Wyoming,Natrona County,79858
50,4,8,56,27,Wyoming,Niobrara County,2356
50,4,8,56,29,Wyoming,Park County,29194
50,4,8,56,31,Wyoming,Platte County,8393
50,4,8,56,33,Wyoming,Sheridan County,30485
50,4,8,56,35,Wyoming,Sublette County,9831
50,4,8,56,37,Wyoming,Sweetwater County,42343
50,4,8,56,39,Wyoming,Teton County,23464
50,4,8,56,41,Wyoming,Uinta County,20226
50,4,8,56,43,Wyoming,Washakie County,7805
50,4,8,56,45,Wyoming,Weston County,6927
